# partial HR
0.000,73.557
0.000,73.557
0.000,113.144
0.000,128.757
0.000,105.068
0.000,117.053
0.000,118.228
0.000,118.228
0.000,138.564
0.000,138.564
0.000,142.846
0.000,142.846
0.000,36.238
0.000,30.845
0.000,54.811
0.000,54.811
0.000,38.763
0.000,88.138
0.000,94.084
0.000,94.084
0.000,80.408
0.000,79.217
0.000,99.274
0.000,95.327
0.000,29.529
0.000,29.529
0.000,138.546
0.000,138.546
0.000,118.244
0.000,83.324
0.000,83.324
0.000,138.001
0.000,85.050
0.000,85.050
0.000,125.084
0.000,125.084
0.000,47.273
0.000,47.273
0.000,67.812
0.000,67.812
0.000,75.431
0.000,120.939
0.000,120.939
0.000,37.322
0.000,110.937
0.000,110.937
0.000,69.628
0.000,69.628
0.000,54.700
0.000,54.700
0.000,116.148
0.000,116.148
0.000,68.844
0.000,108.320
0.000,50.106
0.000,50.106
0.000,29.294
0.000,100.476
0.000,100.476
0.000,79.302
0.000,64.679
0.000,64.679
0.000,114.698
0.000,104.796
0.000,104.796
0.000,68.708
0.000,96.623
0.000,96.623
0.000,123.201
0.000,123.201
0.000,76.958
0.000,76.958
0.000,90.773
0.000,99.658
0.000,54.770
0.000,54.770
0.000,115.595
0.000,115.595
0.000,43.516
0.000,100.892
0.000,100.892
0.000,70.640
0.000,70.640
0.000,98.384
0.000,119.250
0.000,31.992
0.000,84.738
0.000,68.974
0.000,68.974
0.000,68.651
0.000,68.651
0.000,75.808
0.000,100.444
0.000,100.444
0.000,67.955
0.000,45.635
0.000,59.067
0.000,59.067
0.000,78.042
0.000,68.926
0.000,18.489
0.000,70.017
0.000,70.017
0.000,59.392
0.000,59.392
0.000,61.715
0.000,61.715
0.000,70.868
0.000,44.948
0.000,44.948
0.000,84.765
0.000,84.765
0.000,67.062
0.000,54.749
0.000,58.411
0.000,58.411
0.000,27.180
0.000,27.180
0.000,88.892
0.000,88.892
0.000,52.777
0.000,66.686
0.000,66.686
0.000,69.664
0.000,73.133
0.000,73.133
0.000,51.478
0.000,84.952
0.000,84.952
0.000,115.439
0.000,51.530
0.000,51.530
0.000,43.136
0.000,21.384
0.000,21.384
0.000,38.925
0.000,47.677
0.000,6.983
0.000,6.983
0.000,58.852
0.000,33.450
0.000,66.294
0.000,66.294
0.000,71.008
0.000,58.334
0.000,58.334
0.000,56.656
0.000,56.656
0.000,79.131
0.000,79.131
0.000,68.750
0.000,68.750
0.000,67.252
0.000,67.252
0.010,49.014
0.000,42.851
0.000,77.068
0.000,77.068
0.000,70.204
0.000,72.412
0.000,44.590
0.000,72.034
0.000,72.034
0.000,35.217
0.000,82.416
0.000,82.416
0.000,85.925
0.000,85.925
0.000,73.836
0.003,67.419
0.000,106.860
0.000,106.860
0.000,77.266
0.000,12.555
0.000,106.004
0.000,106.004
0.000,58.205
0.000,30.175
0.000,63.923
0.000,63.923
0.000,21.290
0.000,77.182
0.000,71.279
0.000,39.682
